stop_id,plant_id,line_id,date,shift,stop_category,stop_cause,duration_min,maintenance_team,mttr_min,year,month
267,USN_NORD,LN-01,2023-01-18,Après-midi,Qualité / Réglage,Problème aspect surface,11,False,,2023,1
268,USN_NORD,LN-01,2023-01-18,Nuit,Qualité / Réglage,Dérive dimensionnelle,21,False,,2023,1
269,USN_NORD,LN-02,2023-01-18,Matin,Manque matière,Non-conformité lot entrant,7,False,,2023,1
270,USN_NORD,LN-02,2023-01-18,Matin,Panne,Court-circuit armoire,47,True,47.0,2023,1
271,USN_NORD,LN-02,2023-01-18,Après-midi,Panne,Panne capteur,59,True,59.0,2023,1
272,USN_NORD,LN-02,2023-01-18,Nuit,Autre,Divers,11,False,,2023,1
273,USN_NORD,LN-03,2023-01-18,Matin,Autre,En cours d'analyse,14,False,,2023,1
274,USN_NORD,LN-03,2023-01-18,Matin,Changement de série,Changement moule,33,False,,2023,1
275,USN_NORD,LN-03,2023-01-18,Matin,Changement de série,Ajustement paramètres,29,False,,2023,1
276,USN_NORD,LN-03,2023-01-18,Après-midi,Maintenance préventive,Étalonnage capteurs,27,True,,2023,1
277,USN_NORD,LN-03,2023-01-18,Nuit,Manque matière,Manque emballage,30,False,,2023,1
278,USN_NORD,LN-03,2023-01-18,Nuit,Changement de série,Remplacement filière,54,False,,2023,1
279,USN_NORD,LN-04,2023-01-18,Matin,Maintenance préventive,Graissage planifié,51,True,,2023,1
280,USN_NORD,LN-04,2023-01-18,Après-midi,Panne,Panne capteur,63,True,63.0,2023,1
281,USN_NORD,LN-04,2023-01-18,Nuit,Arrêt organisationnel,Audit qualité,7,False,,2023,1
282,USN_NORD,LN-01,2023-01-19,Matin,Changement de série,Remplacement filière,38,False,,2023,1
283,USN_NORD,LN-01,2023-01-19,Matin,Qualité / Réglage,Dérive dimensionnelle,14,False,,2023,1
284,USN_NORD,LN-01,2023-01-19,Après-midi,Panne,Panne automate,47,True,47.0,2023,1
285,USN_NORD,LN-02,2023-01-19,Matin,Maintenance préventive,Étalonnage capteurs,29,True,,2023,1
286,USN_NORD,LN-02,2023-01-19,Après-midi,Manque matière,Retard fournisseur,36,False,,2023,1
287,USN_NORD,LN-02,2023-01-19,Après-midi,Manque matière,Rupture composants,5,False,,2023,1
288,USN_NORD,LN-02,2023-01-19,Après-midi,Changement de série,Remplacement filière,16,False,,2023,1
289,USN_NORD,LN-02,2023-01-19,Nuit,Manque matière,Rupture composants,5,False,,2023,1
290,USN_NORD,LN-02,2023-01-19,Nuit,Panne,Rupture courroie,61,True,61.0,2023,1
291,USN_NORD,LN-03,2023-01-19,Matin,Manque matière,Non-conformité lot entrant,5,False,,2023,1
292,USN_NORD,LN-03,2023-01-19,Matin,Manque matière,Rupture matière première,53,False,,2023,1
293,USN_NORD,LN-03,2023-01-19,Matin,Qualité / Réglage,Mauvais collage,10,False,,2023,1
294,USN_NORD,LN-03,2023-01-19,Après-midi,Panne,Blocage mécanique,22,True,22.0,2023,1
295,USN_NORD,LN-03,2023-01-19,Après-midi,Qualité / Réglage,Non-conformité soudure,25,False,,2023,1
296,USN_NORD,LN-03,2023-01-19,Après-midi,Panne,Rupture courroie,35,True,35.0,2023,1
297,USN_NORD,LN-03,2023-01-19,Nuit,Autre,En cours d'analyse,12,False,,2023,1
298,USN_NORD,LN-03,2023-01-19,Nuit,Panne,Panne convoyeur,66,True,66.0,2023,1
299,USN_NORD,LN-04,2023-01-19,Matin,Panne,Défaillance moteur,68,True,68.0,2023,1
300,USN_NORD,LN-04,2023-01-19,Après-midi,Changement de série,Remplacement filière,12,False,,2023,1
301,USN_NORD,LN-04,2023-01-19,Nuit,Changement de série,Réglage machine,47,False,,2023,1
302,USN_NORD,LN-04,2023-01-19,Nuit,Qualité / Réglage,Dérive dimensionnelle,20,False,,2023,1
303,USN_NORD,LN-01,2023-01-20,Matin,Panne,Rupture courroie,35,True,35.0,2023,1
304,USN_NORD,LN-01,2023-01-20,Matin,Changement de série,Ajustement paramètres,26,False,,2023,1
305,USN_NORD,LN-01,2023-01-20,Après-midi,Arrêt organisationnel,Réunion équipe,19,False,,2023,1
306,USN_NORD,LN-01,2023-01-20,Après-midi,Panne,Blocage mécanique,22,True,22.0,2023,1
307,USN_NORD,LN-02,2023-01-20,Matin,Panne,Court-circuit armoire,32,True,32.0,2023,1
308,USN_NORD,LN-02,2023-01-20,Matin,Qualité / Réglage,Dérive dimensionnelle,23,False,,2023,1
309,USN_NORD,LN-02,2023-01-20,Matin,Manque matière,Rupture composants,18,False,,2023,1
310,USN_NORD,LN-02,2023-01-20,Après-midi,Qualité / Réglage,Défaut d'assemblage,15,False,,2023,1
311,USN_NORD,LN-02,2023-01-20,Nuit,Changement de série,Remplacement filière,52,False,,2023,1
312,USN_NORD,LN-02,2023-01-20,Nuit,Maintenance préventive,Remplacement filtres,9,True,,2023,1
313,USN_NORD,LN-03,2023-01-20,Matin,Maintenance préventive,Vérification sécurités,55,True,,2023,1
314,USN_NORD,LN-03,2023-01-20,Matin,Maintenance préventive,Remplacement filtres,7,True,,2023,1
315,USN_NORD,LN-03,2023-01-20,Après-midi,Autre,Cause inconnue,17,False,,2023,1
316,USN_NORD,LN-03,2023-01-20,Après-midi,Changement de série,Réglage machine,49,False,,2023,1
317,USN_NORD,LN-03,2023-01-20,Nuit,Manque matière,Rupture composants,76,False,,2023,1
318,USN_NORD,LN-04,2023-01-20,Matin,Autre,En cours d'analyse,27,False,,2023,1
319,USN_NORD,LN-04,2023-01-20,Matin,Changement de série,Changement moule,36,False,,2023,1
320,USN_NORD,LN-04,2023-01-20,Après-midi,Maintenance préventive,Remplacement filtres,52,True,,2023,1
321,USN_NORD,LN-04,2023-01-20,Après-midi,Maintenance préventive,Vérification sécurités,15,True,,2023,1
322,USN_NORD,LN-04,2023-01-20,Nuit,Maintenance préventive,Étalonnage capteurs,38,True,,2023,1
323,USN_NORD,LN-04,2023-01-20,Nuit,Panne,Panne automate,43,True,43.0,2023,1
324,USN_NORD,LN-01,2023-01-23,Matin,Manque matière,Non-conformité lot entrant,44,False,,2023,1
325,USN_NORD,LN-01,2023-01-23,Après-midi,Qualité / Réglage,Mauvais collage,12,False,,2023,1
326,USN_NORD,LN-01,2023-01-23,Après-midi,Changement de série,Ajustement paramètres,41,False,,2023,1
327,USN_NORD,LN-01,2023-01-23,Après-midi,Panne,Panne capteur,9,True,9.0,2023,1
328,USN_NORD,LN-02,2023-01-23,Matin,Panne,Panne automate,68,True,68.0,2023,1
329,USN_NORD,LN-02,2023-01-23,Après-midi,Changement de série,Changement moule,21,False,,2023,1
330,USN_NORD,LN-02,2023-01-23,Après-midi,Arrêt organisationnel,Formation opérateur,21,False,,2023,1
331,USN_NORD,LN-02,2023-01-23,Après-midi,Maintenance préventive,Vérification sécurités,21,True,,2023,1
332,USN_NORD,LN-02,2023-01-23,Nuit,Qualité / Réglage,Mauvais collage,11,False,,2023,1
333,USN_NORD,LN-02,2023-01-23,Nuit,Panne,Fuite hydraulique,46,True,46.0,2023,1
334,USN_NORD,LN-02,2023-01-23,Nuit,Arrêt organisationnel,Audit qualité,6,False,,2023,1
335,USN_NORD,LN-03,2023-01-23,Matin,Manque matière,Rupture matière première,44,False,,2023,1
336,USN_NORD,LN-03,2023-01-23,Matin,Manque matière,Rupture composants,25,False,,2023,1
337,USN_NORD,LN-03,2023-01-23,Après-midi,Panne,Défaillance moteur,43,True,43.0,2023,1
338,USN_NORD,LN-03,2023-01-23,Après-midi,Changement de série,Ajustement paramètres,10,False,,2023,1
339,USN_NORD,LN-03,2023-01-23,Après-midi,Panne,Blocage mécanique,20,True,20.0,2023,1
340,USN_NORD,LN-04,2023-01-23,Matin,Panne,Blocage mécanique,63,True,63.0,2023,1
341,USN_NORD,LN-04,2023-01-23,Après-midi,Panne,Défaillance vérin,63,True,63.0,2023,1
342,USN_NORD,LN-04,2023-01-23,Nuit,Arrêt organisationnel,Nettoyage 5S,49,False,,2023,1
343,USN_NORD,LN-01,2023-01-24,Matin,Manque matière,Manque emballage,5,False,,2023,1
344,USN_NORD,LN-01,2023-01-24,Matin,Maintenance préventive,Graissage planifié,44,True,,2023,1
345,USN_NORD,LN-01,2023-01-24,Après-midi,Autre,En cours d'analyse,24,False,,2023,1
346,USN_NORD,LN-01,2023-01-24,Après-midi,Changement de série,Remplacement filière,37,False,,2023,1
347,USN_NORD,LN-01,2023-01-24,Nuit,Panne,Fuite hydraulique,36,True,36.0,2023,1
348,USN_NORD,LN-01,2023-01-24,Nuit,Changement de série,Changement moule,20,False,,2023,1
349,USN_NORD,LN-02,2023-01-24,Matin,Changement de série,Changement moule,63,False,,2023,1
350,USN_NORD,LN-02,2023-01-24,Après-midi,Changement de série,Ajustement paramètres,54,False,,2023,1
351,USN_NORD,LN-02,2023-01-24,Après-midi,Manque matière,Rupture matière première,7,False,,2023,1
352,USN_NORD,LN-03,2023-01-24,Matin,Manque matière,Rupture matière première,37,False,,2023,1
353,USN_NORD,LN-03,2023-01-24,Matin,Panne,Panne capteur,33,True,33.0,2023,1
354,USN_NORD,LN-03,2023-01-24,Après-midi,Panne,Défaillance moteur,50,True,50.0,2023,1
355,USN_NORD,LN-04,2023-01-24,Matin,Panne,Défaillance vérin,66,True,66.0,2023,1
356,USN_NORD,LN-04,2023-01-24,Après-midi,Panne,Défaillance moteur,16,True,16.0,2023,1
357,USN_NORD,LN-04,2023-01-24,Après-midi,Arrêt organisationnel,Formation opérateur,5,False,,2023,1
358,USN_NORD,LN-04,2023-01-24,Après-midi,Changement de série,Changement moule,32,False,,2023,1
359,USN_NORD,LN-01,2023-01-25,Matin,Qualité / Réglage,Dérive dimensionnelle,18,False,,2023,1
360,USN_NORD,LN-01,2023-01-25,Matin,Panne,Défaillance moteur,40,True,40.0,2023,1
361,USN_NORD,LN-01,2023-01-25,Après-midi,Manque matière,Manque emballage,31,False,,2023,1
362,USN_NORD,LN-01,2023-01-25,Après-midi,Autre,Divers,12,False,,2023,1
363,USN_NORD,LN-01,2023-01-25,Après-midi,Panne,Défaillance moteur,19,True,19.0,2023,1
364,USN_NORD,LN-01,2023-01-25,Nuit,Changement de série,Changement moule,16,False,,2023,1
365,USN_NORD,LN-01,2023-01-25,Nuit,Manque matière,Manque emballage,48,False,,2023,1
366,USN_NORD,LN-02,2023-01-25,Matin,Panne,Panne convoyeur,33,True,33.0,2023,1
367,USN_NORD,LN-02,2023-01-25,Matin,Manque matière,Manque emballage,33,False,,2023,1
368,USN_NORD,LN-02,2023-01-25,Après-midi,Arrêt organisationnel,Audit qualité,5,False,,2023,1
369,USN_NORD,LN-02,2023-01-25,Après-midi,Panne,Défaillance moteur,51,True,51.0,2023,1
370,USN_NORD,LN-02,2023-01-25,Nuit,Maintenance préventive,Remplacement filtres,30,True,,2023,1
371,USN_NORD,LN-02,2023-01-25,Nuit,Changement de série,Changement d'outil,37,False,,2023,1
372,USN_NORD,LN-02,2023-01-25,Nuit,Qualité / Réglage,Non-conformité soudure,9,False,,2023,1
373,USN_NORD,LN-03,2023-01-25,Matin,Qualité / Réglage,Défaut d'assemblage,34,False,,2023,1
374,USN_NORD,LN-03,2023-01-25,Matin,Manque matière,Non-conformité lot entrant,36,False,,2023,1
375,USN_NORD,LN-03,2023-01-25,Matin,Changement de série,Changement d'outil,7,False,,2023,1
376,USN_NORD,LN-03,2023-01-25,Après-midi,Manque matière,Manque emballage,5,False,,2023,1
377,USN_NORD,LN-03,2023-01-25,Après-midi,Autre,Cause inconnue,28,False,,2023,1
378,USN_NORD,LN-03,2023-01-25,Après-midi,Qualité / Réglage,Mauvais collage,5,False,,2023,1
379,USN_NORD,LN-03,2023-01-25,Après-midi,Panne,Panne convoyeur,28,True,28.0,2023,1
380,USN_NORD,LN-04,2023-01-25,Matin,Maintenance préventive,Remplacement filtres,19,True,,2023,1
381,USN_NORD,LN-04,2023-01-25,Matin,Qualité / Réglage,Non-conformité soudure,30,False,,2023,1
382,USN_NORD,LN-04,2023-01-25,Matin,Changement de série,Changement moule,19,False,,2023,1
383,USN_NORD,LN-04,2023-01-25,Après-midi,Panne,Rupture courroie,66,True,66.0,2023,1
384,USN_NORD,LN-04,2023-01-25,Nuit,Maintenance préventive,Vérification sécurités,30,True,,2023,1
385,USN_NORD,LN-04,2023-01-25,Nuit,Maintenance préventive,Étalonnage capteurs,19,True,,2023,1
386,USN_NORD,LN-04,2023-01-25,Nuit,Autre,Cause inconnue,9,False,,2023,1
387,USN_NORD,LN-04,2023-01-25,Nuit,Panne,Défaillance moteur,16,True,16.0,2023,1
388,USN_NORD,LN-01,2023-01-26,Matin,Manque matière,Rupture matière première,46,False,,2023,1
389,USN_NORD,LN-01,2023-01-26,Matin,Arrêt organisationnel,Inventaire,21,False,,2023,1
390,USN_NORD,LN-01,2023-01-26,Après-midi,Changement de série,Changement d'outil,27,False,,2023,1
391,USN_NORD,LN-01,2023-01-26,Après-midi,Panne,Panne automate,22,True,22.0,2023,1
392,USN_NORD,LN-01,2023-01-26,Après-midi,Panne,Défaillance moteur,8,True,8.0,2023,1
393,USN_NORD,LN-02,2023-01-26,Matin,Changement de série,Remplacement filière,32,False,,2023,1
394,USN_NORD,LN-02,2023-01-26,Matin,Manque matière,Rupture matière première,52,False,,2023,1
395,USN_NORD,LN-02,2023-01-26,Après-midi,Qualité / Réglage,Non-conformité soudure,8,False,,2023,1
396,USN_NORD,LN-02,2023-01-26,Après-midi,Changement de série,Ajustement paramètres,15,False,,2023,1
397,USN_NORD,LN-02,2023-01-26,Après-midi,Manque matière,Rupture composants,16,False,,2023,1
398,USN_NORD,LN-02,2023-01-26,Nuit,Changement de série,Changement moule,35,False,,2023,1
399,USN_NORD,LN-02,2023-01-26,Nuit,Panne,Fuite hydraulique,37,True,37.0,2023,1
400,USN_NORD,LN-03,2023-01-26,Matin,Panne,Rupture courroie,66,True,66.0,2023,1
401,USN_NORD,LN-03,2023-01-26,Après-midi,Qualité / Réglage,Dérive dimensionnelle,12,False,,2023,1
402,USN_NORD,LN-03,2023-01-26,Après-midi,Autre,Divers,7,False,,2023,1
403,USN_NORD,LN-03,2023-01-26,Après-midi,Manque matière,Retard fournisseur,42,False,,2023,1
404,USN_NORD,LN-03,2023-01-26,Nuit,Panne,Panne capteur,13,True,13.0,2023,1
405,USN_NORD,LN-03,2023-01-26,Nuit,Manque matière,Retard fournisseur,5,False,,2023,1
406,USN_NORD,LN-03,2023-01-26,Nuit,Panne,Panne capteur,53,True,53.0,2023,1
407,USN_NORD,LN-04,2023-01-26,Matin,Qualité / Réglage,Dérive dimensionnelle,35,False,,2023,1
408,USN_NORD,LN-04,2023-01-26,Matin,Maintenance préventive,Graissage planifié,29,True,,2023,1
409,USN_NORD,LN-04,2023-01-26,Après-midi,Changement de série,Remplacement filière,48,False,,2023,1
410,USN_NORD,LN-04,2023-01-26,Nuit,Manque matière,Retard fournisseur,25,False,,2023,1
411,USN_NORD,LN-04,2023-01-26,Nuit,Qualité / Réglage,Défaut d'assemblage,21,False,,2023,1
412,USN_NORD,LN-04,2023-01-26,Nuit,Panne,Défaillance moteur,11,True,11.0,2023,1
413,USN_NORD,LN-01,2023-01-27,Matin,Panne,Panne convoyeur,78,True,78.0,2023,1
414,USN_NORD,LN-01,2023-01-27,Après-midi,Maintenance préventive,Remplacement filtres,41,True,,2023,1
415,USN_NORD,LN-01,2023-01-27,Après-midi,Changement de série,Remplacement filière,14,False,,2023,1
416,USN_NORD,LN-01,2023-01-27,Nuit,Manque matière,Rupture matière première,15,False,,2023,1
417,USN_NORD,LN-01,2023-01-27,Nuit,Changement de série,Réglage machine,57,False,,2023,1
418,USN_NORD,LN-02,2023-01-27,Matin,Panne,Panne capteur,18,True,18.0,2023,1
419,USN_NORD,LN-02,2023-01-27,Matin,Panne,Défaillance moteur,36,True,36.0,2023,1
420,USN_NORD,LN-02,2023-01-27,Après-midi,Arrêt organisationnel,Inventaire,11,False,,2023,1
421,USN_NORD,LN-02,2023-01-27,Après-midi,Panne,Blocage mécanique,64,True,64.0,2023,1
422,USN_NORD,LN-02,2023-01-27,Après-midi,Arrêt organisationnel,Audit qualité,7,False,,2023,1
423,USN_NORD,LN-03,2023-01-27,Matin,Panne,Rupture courroie,56,True,56.0,2023,1
424,USN_NORD,LN-03,2023-01-27,Après-midi,Panne,Panne convoyeur,59,True,59.0,2023,1
425,USN_NORD,LN-04,2023-01-27,Matin,Qualité / Réglage,Dérive dimensionnelle,27,False,,2023,1
426,USN_NORD,LN-04,2023-01-27,Matin,Qualité / Réglage,Défaut d'assemblage,8,False,,2023,1
427,USN_NORD,LN-04,2023-01-27,Matin,Changement de série,Changement moule,33,False,,2023,1
428,USN_NORD,LN-04,2023-01-27,Après-midi,Changement de série,Réglage machine,55,False,,2023,1
429,USN_NORD,LN-04,2023-01-27,Après-midi,Panne,Blocage mécanique,8,True,8.0,2023,1
430,USN_NORD,LN-04,2023-01-27,Nuit,Panne,Blocage mécanique,60,True,60.0,2023,1
431,USN_NORD,LN-01,2023-01-30,Matin,Changement de série,Réglage machine,22,False,,2023,1
432,USN_NORD,LN-01,2023-01-30,Matin,Manque matière,Rupture matière première,41,False,,2023,1
433,USN_NORD,LN-01,2023-01-30,Après-midi,Qualité / Réglage,Mauvais collage,42,False,,2023,1
434,USN_NORD,LN-01,2023-01-30,Après-midi,Qualité / Réglage,Problème aspect surface,5,False,,2023,1
435,USN_NORD,LN-01,2023-01-30,Après-midi,Manque matière,Rupture composants,5,False,,2023,1
436,USN_NORD,LN-01,2023-01-30,Après-midi,Maintenance préventive,Remplacement filtres,12,True,,2023,1
437,USN_NORD,LN-01,2023-01-30,Nuit,Panne,Panne convoyeur,31,True,31.0,2023,1
438,USN_NORD,LN-02,2023-01-30,Matin,Arrêt organisationnel,Inventaire,30,False,,2023,1
439,USN_NORD,LN-02,2023-01-30,Matin,Arrêt organisationnel,Formation opérateur,22,False,,2023,1
440,USN_NORD,LN-02,2023-01-30,Matin,Manque matière,Manque emballage,10,False,,2023,1
441,USN_NORD,LN-02,2023-01-30,Après-midi,Manque matière,Rupture matière première,42,False,,2023,1
442,USN_NORD,LN-02,2023-01-30,Après-midi,Qualité / Réglage,Problème aspect surface,16,False,,2023,1
443,USN_NORD,LN-02,2023-01-30,Nuit,Changement de série,Ajustement paramètres,71,False,,2023,1
444,USN_NORD,LN-03,2023-01-30,Matin,Panne,Court-circuit armoire,59,True,59.0,2023,1
445,USN_NORD,LN-03,2023-01-30,Après-midi,Panne,Fuite hydraulique,71,True,71.0,2023,1
446,USN_NORD,LN-03,2023-01-30,Après-midi,Maintenance préventive,Vérification sécurités,7,True,,2023,1
447,USN_NORD,LN-04,2023-01-30,Matin,Maintenance préventive,Vérification sécurités,22,True,,2023,1
448,USN_NORD,LN-04,2023-01-30,Matin,Qualité / Réglage,Dérive dimensionnelle,5,False,,2023,1
449,USN_NORD,LN-04,2023-01-30,Après-midi,Qualité / Réglage,Problème aspect surface,29,False,,2023,1
450,USN_NORD,LN-04,2023-01-30,Après-midi,Changement de série,Changement d'outil,30,False,,2023,1
451,USN_NORD,LN-04,2023-01-30,Nuit,Manque matière,Non-conformité lot entrant,32,False,,2023,1
452,USN_NORD,LN-04,2023-01-30,Nuit,Changement de série,Changement moule,33,False,,2023,1
453,USN_NORD,LN-01,2023-01-31,Matin,Changement de série,Changement d'outil,53,False,,2023,1
454,USN_NORD,LN-01,2023-01-31,Matin,Arrêt organisationnel,Formation opérateur,5,False,,2023,1
455,USN_NORD,LN-01,2023-01-31,Matin,Manque matière,Rupture matière première,5,False,,2023,1
456,USN_NORD,LN-01,2023-01-31,Après-midi,Arrêt organisationnel,Nettoyage 5S,12,False,,2023,1
457,USN_NORD,LN-02,2023-01-31,Matin,Panne,Court-circuit armoire,43,True,43.0,2023,1
458,USN_NORD,LN-02,2023-01-31,Matin,Autre,Divers,9,False,,2023,1
459,USN_NORD,LN-02,2023-01-31,Matin,Changement de série,Remplacement filière,14,False,,2023,1
460,USN_NORD,LN-02,2023-01-31,Après-midi,Panne,Rupture courroie,5,True,5.0,2023,1
461,USN_NORD,LN-02,2023-01-31,Après-midi,Manque matière,Rupture composants,25,False,,2023,1
462,USN_NORD,LN-02,2023-01-31,Après-midi,Panne,Panne automate,41,True,41.0,2023,1
463,USN_NORD,LN-02,2023-01-31,Nuit,Manque matière,Rupture matière première,21,False,,2023,1
464,USN_NORD,LN-02,2023-01-31,Nuit,Changement de série,Réglage machine,34,False,,2023,1
465,USN_NORD,LN-02,2023-01-31,Nuit,Autre,En cours d'analyse,5,False,,2023,1
466,USN_NORD,LN-02,2023-01-31,Nuit,Qualité / Réglage,Mauvais collage,21,False,,2023,1
467,USN_NORD,LN-03,2023-01-31,Matin,Changement de série,Changement moule,17,False,,2023,1
468,USN_NORD,LN-03,2023-01-31,Après-midi,Autre,Cause inconnue,15,False,,2023,1
469,USN_NORD,LN-03,2023-01-31,Après-midi,Changement de série,Changement d'outil,23,False,,2023,1
470,USN_NORD,LN-03,2023-01-31,Nuit,Changement de série,Réglage machine,56,False,,2023,1
471,USN_NORD,LN-03,2023-01-31,Nuit,Autre,Divers,10,False,,2023,1
472,USN_NORD,LN-04,2023-01-31,Matin,Maintenance préventive,Vérification sécurités,52,True,,2023,1
473,USN_NORD,LN-04,2023-01-31,Après-midi,Changement de série,Remplacement filière,58,False,,2023,1
474,USN_NORD,LN-04,2023-01-31,Après-midi,Panne,Rupture courroie,5,True,5.0,2023,1
475,USN_NORD,LN-04,2023-01-31,Après-midi,Manque matière,Retard fournisseur,8,False,,2023,1
476,USN_NORD,LN-04,2023-01-31,Nuit,Panne,Panne capteur,65,True,65.0,2023,1
477,USN_NORD,LN-04,2023-01-31,Nuit,Changement de série,Réglage machine,8,False,,2023,1
478,USN_NORD,LN-01,2023-02-01,Matin,Arrêt organisationnel,Formation opérateur,20,False,,2023,2
479,USN_NORD,LN-01,2023-02-01,Matin,Panne,Court-circuit armoire,29,True,29.0,2023,2
480,USN_NORD,LN-01,2023-02-01,Après-midi,Manque matière,Rupture matière première,24,False,,2023,2
481,USN_NORD,LN-01,2023-02-01,Après-midi,Autre,Cause inconnue,8,False,,2023,2
482,USN_NORD,LN-01,2023-02-01,Après-midi,Panne,Défaillance vérin,38,True,38.0,2023,2
483,USN_NORD,LN-01,2023-02-01,Nuit,Manque matière,Retard fournisseur,15,False,,2023,2
484,USN_NORD,LN-02,2023-02-01,Matin,Maintenance préventive,Remplacement filtres,50,True,,2023,2
485,USN_NORD,LN-02,2023-02-01,Matin,Autre,Divers,11,False,,2023,2
486,USN_NORD,LN-02,2023-02-01,Matin,Panne,Panne capteur,8,True,8.0,2023,2
487,USN_NORD,LN-02,2023-02-01,Après-midi,Panne,Défaillance vérin,63,True,63.0,2023,2
488,USN_NORD,LN-02,2023-02-01,Nuit,Manque matière,Retard fournisseur,40,False,,2023,2
489,USN_NORD,LN-02,2023-02-01,Nuit,Panne,Défaillance moteur,22,True,22.0,2023,2
490,USN_NORD,LN-03,2023-02-01,Matin,Maintenance préventive,Vérification sécurités,37,True,,2023,2
491,USN_NORD,LN-03,2023-02-01,Matin,Changement de série,Réglage machine,35,False,,2023,2
492,USN_NORD,LN-03,2023-02-01,Après-midi,Changement de série,Réglage machine,28,False,,2023,2
493,USN_NORD,LN-03,2023-02-01,Après-midi,Maintenance préventive,Étalonnage capteurs,44,True,,2023,2
494,USN_NORD,LN-03,2023-02-01,Nuit,Maintenance préventive,Graissage planifié,38,True,,2023,2
495,USN_NORD,LN-04,2023-02-01,Matin,Changement de série,Changement d'outil,41,False,,2023,2
496,USN_NORD,LN-04,2023-02-01,Après-midi,Panne,Court-circuit armoire,42,True,42.0,2023,2
