plant_id,plant_name,line_id,product_family,date,year,month,week,day_of_week,shift,planned_time_min,scheduled_stop_min,available_time_min,unplanned_stop_min,net_operating_min,availability,performance,quality,oee,ideal_cycle_time_s,ideal_output_units,actual_output_units,good_output_units,scrap_units
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2023-01-18,2023,1,3,Wednesday,Après-midi,480,46,434,59,375,0.8652,0.8483,0.9078,0.6662,39.99,562,476,432,44
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2023-01-18,2023,1,3,Wednesday,Nuit,480,43,437,69,368,0.8412,0.8526,0.9079,0.6512,40.61,543,462,419,43
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2023-01-18,2023,1,3,Wednesday,Matin,480,25,455,76,379,0.8325,0.8467,0.9294,0.6551,35.25,645,546,507,39
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2023-01-18,2023,1,3,Wednesday,Après-midi,480,32,448,70,378,0.8432,0.854,0.8959,0.6451,42.44,534,456,408,48
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2023-01-18,2023,1,3,Wednesday,Nuit,480,45,435,89,346,0.7952,0.8551,0.9266,0.6301,38.0,546,466,431,35
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2023-01-18,2023,1,3,Wednesday,Matin,480,30,450,51,399,0.8877,0.8352,0.9311,0.6902,37.13,644,537,500,37
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2023-01-18,2023,1,3,Wednesday,Après-midi,480,27,453,63,390,0.8619,0.874,0.9031,0.6802,40.27,581,507,457,50
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2023-01-18,2023,1,3,Wednesday,Nuit,480,29,451,71,380,0.8418,0.8748,0.9034,0.6652,38.21,596,521,470,51
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2023-01-19,2023,1,3,Thursday,Matin,480,35,445,52,393,0.8833,0.8673,0.9195,0.7044,19.29,1222,1059,973,86
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2023-01-19,2023,1,3,Thursday,Après-midi,480,43,437,47,390,0.8921,0.8311,0.9365,0.6944,16.42,1425,1184,1108,76
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2023-01-19,2023,1,3,Thursday,Matin,480,29,451,66,385,0.8534,0.8517,0.9304,0.6763,20.15,1146,976,908,68
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2023-01-19,2023,1,3,Thursday,Après-midi,480,45,435,57,378,0.8685,0.8464,0.9064,0.6663,43.77,518,438,397,41
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2023-01-19,2023,1,3,Thursday,Nuit,480,39,441,66,375,0.8505,0.8362,0.9157,0.6513,22.79,987,825,755,70
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2023-01-19,2023,1,3,Thursday,Matin,480,48,432,68,364,0.8416,0.873,0.8917,0.6552,27.84,784,684,609,75
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2023-01-19,2023,1,3,Thursday,Après-midi,480,47,433,82,351,0.8116,0.8723,0.9114,0.6452,12.27,1716,1496,1363,133
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2023-01-19,2023,1,3,Thursday,Nuit,480,28,452,78,374,0.8272,0.8609,0.8849,0.6302,43.61,514,442,391,51
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2023-01-19,2023,1,3,Thursday,Matin,480,30,450,68,382,0.8486,0.8837,0.9205,0.6903,12.01,1908,1686,1551,135
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2023-01-19,2023,1,3,Thursday,Après-midi,480,34,446,71,375,0.8413,0.8861,0.9125,0.6803,34.96,643,569,519,50
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2023-01-19,2023,1,3,Thursday,Nuit,480,39,441,67,374,0.8488,0.8639,0.9073,0.6653,26.92,833,719,652,67
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2023-01-20,2023,1,3,Friday,Matin,480,33,447,61,386,0.8643,0.8853,0.9207,0.7045,29.33,789,698,642,56
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2023-01-20,2023,1,3,Friday,Après-midi,480,30,450,59,391,0.8695,0.8691,0.919,0.6945,34.23,685,595,546,49
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2023-01-20,2023,1,3,Friday,Matin,480,46,434,73,361,0.8307,0.8851,0.9199,0.6763,27.92,775,685,630,55
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2023-01-20,2023,1,3,Friday,Après-midi,480,41,439,67,372,0.8471,0.8509,0.9245,0.6663,35.45,629,535,494,41
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2023-01-20,2023,1,3,Friday,Nuit,480,33,447,61,386,0.8633,0.8269,0.9124,0.6513,10.59,2187,1808,1649,159
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2023-01-20,2023,1,3,Friday,Matin,480,40,440,62,378,0.8601,0.8534,0.8927,0.6553,20.22,1121,956,853,103
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2023-01-20,2023,1,3,Friday,Après-midi,480,32,448,66,382,0.8516,0.8397,0.9024,0.6453,39.38,582,488,440,48
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2023-01-20,2023,1,3,Friday,Nuit,480,31,449,76,373,0.8306,0.8446,0.8984,0.6303,19.44,1151,972,873,99
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2023-01-20,2023,1,3,Friday,Matin,480,34,446,67,379,0.8491,0.8659,0.9391,0.6904,22.89,993,859,806,53
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2023-01-20,2023,1,3,Friday,Après-midi,480,31,449,67,382,0.8508,0.8746,0.9144,0.6804,12.71,1803,1576,1441,135
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2023-01-20,2023,1,3,Friday,Nuit,480,47,433,81,352,0.8128,0.887,0.923,0.6654,33.06,638,565,521,44
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2023-01-23,2023,1,4,Monday,Matin,480,46,434,49,385,0.8872,0.8564,0.9275,0.7047,30.77,750,642,595,47
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2023-01-23,2023,1,4,Monday,Après-midi,480,31,449,62,387,0.8619,0.864,0.9329,0.6947,28.27,821,709,661,48
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2023-01-23,2023,1,4,Monday,Matin,480,31,449,68,381,0.8495,0.8491,0.938,0.6766,23.91,956,811,760,51
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2023-01-23,2023,1,4,Monday,Après-midi,480,38,442,63,379,0.8585,0.8494,0.9141,0.6666,32.22,705,598,546,52
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2023-01-23,2023,1,4,Monday,Nuit,480,35,445,63,382,0.8578,0.8354,0.9092,0.6516,15.91,1440,1202,1092,110
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2023-01-23,2023,1,4,Monday,Matin,480,35,445,69,376,0.8442,0.8681,0.8944,0.6555,41.34,545,473,423,50
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2023-01-23,2023,1,4,Monday,Après-midi,480,43,437,73,364,0.8325,0.8551,0.9068,0.6455,14.28,1529,1307,1185,122
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2023-01-23,2023,1,4,Monday,Matin,480,36,444,63,381,0.8576,0.8698,0.9259,0.6906,31.42,727,632,585,47
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2023-01-23,2023,1,4,Monday,Après-midi,480,32,448,63,385,0.8591,0.8571,0.9244,0.6806,38.28,603,516,476,40
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2023-01-23,2023,1,4,Monday,Nuit,480,40,440,59,381,0.8657,0.8566,0.8977,0.6656,16.31,1401,1200,1077,123
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2023-01-24,2023,1,4,Tuesday,Matin,480,29,451,54,397,0.8807,0.8593,0.9313,0.7048,8.9,2675,2298,2140,158
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2023-01-24,2023,1,4,Tuesday,Après-midi,480,30,450,61,389,0.8649,0.8646,0.929,0.6948,25.58,912,788,732,56
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2023-01-24,2023,1,4,Tuesday,Nuit,480,26,454,66,388,0.8539,0.8702,0.9148,0.6798,23.33,997,867,793,74
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2023-01-24,2023,1,4,Tuesday,Matin,480,39,441,63,378,0.8568,0.872,0.9057,0.6767,15.19,1492,1301,1178,123
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2023-01-24,2023,1,4,Tuesday,Après-midi,480,41,439,61,378,0.8615,0.8522,0.9079,0.6667,26.29,862,734,666,68
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2023-01-24,2023,1,4,Tuesday,Matin,480,40,440,70,370,0.8406,0.8658,0.9008,0.6556,8.21,2705,2341,2108,233
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2023-01-24,2023,1,4,Tuesday,Après-midi,480,42,438,57,381,0.8696,0.8251,0.8998,0.6456,36.49,626,516,464,52
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2023-01-24,2023,1,4,Tuesday,Matin,480,34,446,68,378,0.8482,0.8816,0.9237,0.6907,14.51,1563,1377,1271,106
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2023-01-24,2023,1,4,Tuesday,Après-midi,480,47,433,53,380,0.8773,0.8352,0.929,0.6807,27.16,839,700,650,50
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2023-01-25,2023,1,4,Wednesday,Matin,480,30,450,58,392,0.8703,0.8716,0.9292,0.7048,39.39,597,520,483,37
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2023-01-25,2023,1,4,Wednesday,Après-midi,480,35,445,62,383,0.8599,0.8788,0.9195,0.6948,37.65,610,536,492,44
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2023-01-25,2023,1,4,Wednesday,Nuit,480,48,432,66,366,0.8482,0.8678,0.9236,0.6798,30.03,731,634,585,49
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2023-01-25,2023,1,4,Wednesday,Matin,480,47,433,66,367,0.8481,0.8731,0.9139,0.6767,40.98,537,468,427,41
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2023-01-25,2023,1,4,Wednesday,Après-midi,480,39,441,56,385,0.8737,0.8425,0.9058,0.6667,34.61,667,561,508,53
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2023-01-25,2023,1,4,Wednesday,Nuit,480,44,436,76,360,0.8253,0.8623,0.9158,0.6517,28.27,764,658,602,56
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2023-01-25,2023,1,4,Wednesday,Matin,480,46,434,77,357,0.8235,0.8739,0.9111,0.6556,35.52,603,526,479,47
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2023-01-25,2023,1,4,Wednesday,Après-midi,480,35,445,66,379,0.8508,0.8521,0.8906,0.6456,17.59,1292,1100,979,121
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2023-01-25,2023,1,4,Wednesday,Matin,480,39,441,68,373,0.8456,0.8878,0.9202,0.6908,36.34,615,545,501,44
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2023-01-25,2023,1,4,Wednesday,Après-midi,480,37,443,66,377,0.8519,0.8738,0.9146,0.6808,31.19,725,633,578,55
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2023-01-25,2023,1,4,Wednesday,Nuit,480,26,454,74,380,0.837,0.8686,0.9158,0.6658,18.57,1227,1065,975,90
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2023-01-26,2023,1,4,Thursday,Matin,480,31,449,67,382,0.8499,0.8989,0.9227,0.7049,19.83,1155,1038,957,81
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2023-01-26,2023,1,4,Thursday,Après-midi,480,37,443,57,386,0.8714,0.8774,0.9089,0.6949,13.12,1765,1548,1406,142
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2023-01-26,2023,1,4,Thursday,Matin,480,41,439,84,355,0.8081,0.881,0.9507,0.6768,34.14,623,548,520,28
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2023-01-26,2023,1,4,Thursday,Après-midi,480,26,454,63,391,0.861,0.8595,0.9011,0.6668,23.08,1016,873,786,87
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2023-01-26,2023,1,4,Thursday,Nuit,480,34,446,72,374,0.8393,0.8586,0.9046,0.6518,15.65,1433,1230,1112,118
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2023-01-26,2023,1,4,Thursday,Matin,480,34,446,70,376,0.844,0.8554,0.9083,0.6557,41.48,543,464,421,43
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2023-01-26,2023,1,4,Thursday,Après-midi,480,38,442,61,381,0.8616,0.8398,0.8924,0.6457,33.73,677,568,506,62
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2023-01-26,2023,1,4,Thursday,Nuit,480,42,438,71,367,0.8376,0.8342,0.9027,0.6307,22.07,997,831,750,81
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2023-01-26,2023,1,4,Thursday,Matin,480,24,456,64,392,0.8589,0.8826,0.9114,0.6909,21.02,1119,987,899,88
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2023-01-26,2023,1,4,Thursday,Après-midi,480,42,438,56,382,0.8712,0.8724,0.8958,0.6809,39.58,579,505,452,53
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2023-01-26,2023,1,4,Thursday,Nuit,480,34,446,57,389,0.8719,0.8518,0.8965,0.6659,35.66,654,557,499,58
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2023-01-27,2023,1,4,Friday,Matin,480,37,443,78,365,0.8241,0.9067,0.9435,0.705,30.32,722,654,617,37
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2023-01-27,2023,1,4,Friday,Après-midi,480,29,451,55,396,0.8775,0.8771,0.903,0.695,16.12,1474,1292,1166,126
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2023-01-27,2023,1,4,Friday,Nuit,480,25,455,76,379,0.8324,0.8821,0.926,0.68,20.44,1112,980,907,73
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2023-01-27,2023,1,4,Friday,Matin,480,40,440,54,386,0.8772,0.8575,0.8998,0.6769,22.96,1008,864,777,87
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2023-01-27,2023,1,4,Friday,Après-midi,480,28,452,82,370,0.8178,0.8813,0.9253,0.6669,25.29,877,772,714,58
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2023-01-27,2023,1,4,Friday,Matin,480,39,441,56,385,0.8727,0.8354,0.8995,0.6558,9.0,2567,2144,1928,216
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2023-01-27,2023,1,4,Friday,Après-midi,480,33,447,59,388,0.8677,0.8253,0.9017,0.6458,28.88,806,665,599,66
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2023-01-27,2023,1,4,Friday,Matin,480,39,441,68,373,0.8461,0.8832,0.9247,0.6909,13.02,1718,1517,1402,115
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2023-01-27,2023,1,4,Friday,Après-midi,480,35,445,63,382,0.8579,0.8642,0.9185,0.6809,9.86,2324,2008,1844,164
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2023-01-27,2023,1,4,Friday,Nuit,480,29,451,60,391,0.8669,0.8389,0.9157,0.6659,20.09,1167,978,895,83
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2023-01-30,2023,1,5,Monday,Matin,480,42,438,63,375,0.8564,0.892,0.9232,0.7052,22.03,1021,910,840,70
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2023-01-30,2023,1,5,Monday,Après-midi,480,42,438,64,374,0.854,0.8868,0.918,0.6952,38.78,578,512,470,42
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2023-01-30,2023,1,5,Monday,Nuit,480,26,454,71,383,0.8446,0.8684,0.9275,0.6802,8.72,2636,2289,2123,166
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2023-01-30,2023,1,5,Monday,Matin,480,37,443,62,381,0.8593,0.8682,0.9076,0.6771,45.0,508,441,400,41
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2023-01-30,2023,1,5,Monday,Après-midi,480,32,448,63,385,0.8591,0.856,0.9072,0.6671,32.06,720,616,558,58
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2023-01-30,2023,1,5,Monday,Nuit,480,40,440,73,367,0.8335,0.8733,0.8959,0.6521,35.91,613,535,479,56
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2023-01-30,2023,1,5,Monday,Matin,480,47,433,59,374,0.8631,0.8548,0.8892,0.656,15.38,1459,1247,1108,139
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2023-01-30,2023,1,5,Monday,Après-midi,480,24,456,78,378,0.8284,0.8596,0.9072,0.646,13.64,1662,1428,1295,133
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2023-01-30,2023,1,5,Monday,Matin,480,40,440,65,375,0.8518,0.8874,0.9144,0.6912,28.87,779,691,631,60
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2023-01-30,2023,1,5,Monday,Après-midi,480,29,451,61,390,0.8638,0.8457,0.9325,0.6812,33.88,690,583,543,40
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2023-01-30,2023,1,5,Monday,Nuit,480,28,452,65,387,0.8561,0.8592,0.9056,0.6662,30.47,762,654,592,62
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2023-01-31,2023,1,5,Tuesday,Matin,480,42,438,74,364,0.8316,0.9023,0.94,0.7053,12.24,1784,1609,1512,97
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2023-01-31,2023,1,5,Tuesday,Après-midi,480,44,436,67,369,0.8469,0.8773,0.9358,0.6953,43.69,506,443,414,29
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2023-01-31,2023,1,5,Tuesday,Matin,480,25,455,66,389,0.8545,0.873,0.9079,0.6772,19.54,1194,1042,946,96
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2023-01-31,2023,1,5,Tuesday,Après-midi,480,40,440,71,369,0.8376,0.8796,0.9056,0.6672,43.45,509,447,404,43
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2023-01-31,2023,1,5,Tuesday,Nuit,480,41,439,81,358,0.8156,0.8674,0.922,0.6522,10.81,1986,1722,1587,135
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2023-01-31,2023,1,5,Tuesday,Matin,480,41,439,57,382,0.8698,0.8313,0.9074,0.6561,31.21,734,610,553,57
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2023-01-31,2023,1,5,Tuesday,Après-midi,480,26,454,88,366,0.8052,0.8732,0.9188,0.6461,36.58,600,523,480,43
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2023-01-31,2023,1,5,Tuesday,Nuit,480,38,442,71,371,0.84,0.8446,0.8895,0.6311,12.48,1783,1505,1338,167
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2023-01-31,2023,1,5,Tuesday,Matin,480,48,432,66,366,0.8463,0.8851,0.9228,0.6913,36.96,594,525,484,41
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2023-01-31,2023,1,5,Tuesday,Après-midi,480,32,448,71,377,0.841,0.8842,0.9161,0.6813,23.85,948,838,767,71
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2023-01-31,2023,1,5,Tuesday,Nuit,480,36,444,73,371,0.8347,0.8771,0.9101,0.6663,20.63,1079,946,860,86
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2023-02-01,2023,2,5,Wednesday,Matin,480,44,436,49,387,0.8872,0.8739,0.9577,0.7425,38.43,604,527,504,23
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2023-02-01,2023,2,5,Wednesday,Après-midi,480,27,453,70,383,0.8453,0.8995,0.9635,0.7325,43.55,527,474,456,18
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2023-02-01,2023,2,5,Wednesday,Nuit,480,44,436,53,383,0.8775,0.8769,0.9325,0.7175,34.17,672,589,549,40
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2023-02-01,2023,2,5,Wednesday,Matin,480,34,446,69,377,0.8452,0.8808,0.9577,0.7129,35.15,643,566,542,24
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2023-02-01,2023,2,5,Wednesday,Après-midi,480,47,433,63,370,0.8555,0.8789,0.9348,0.7029,17.99,1233,1083,1012,71
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2023-02-01,2023,2,5,Wednesday,Nuit,480,37,443,62,381,0.8591,0.8523,0.9395,0.6879,25.89,882,751,705,46
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2023-02-01,2023,2,5,Wednesday,Matin,480,34,446,72,374,0.8375,0.8952,0.9213,0.6907,35.05,640,572,526,46
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2023-02-01,2023,2,5,Wednesday,Après-midi,480,30,450,72,378,0.841,0.8617,0.9393,0.6807,39.51,573,493,463,30
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2023-02-01,2023,2,5,Wednesday,Nuit,480,26,454,71,383,0.8446,0.8629,0.9135,0.6657,40.62,565,487,444,43
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2023-02-01,2023,2,5,Wednesday,Matin,480,30,450,57,393,0.874,0.9032,0.9218,0.7277,25.19,935,844,777,67
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2023-02-01,2023,2,5,Wednesday,Après-midi,480,39,441,67,374,0.847,0.8893,0.9529,0.7177,22.02,1018,905,862,43
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2023-02-02,2023,2,5,Thursday,Matin,480,44,436,41,395,0.9057,0.8691,0.9435,0.7426,14.73,1609,1398,1319,79
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2023-02-02,2023,2,5,Thursday,Après-midi,480,29,451,47,404,0.8951,0.8857,0.9241,0.7326,37.52,646,572,528,44
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2023-02-02,2023,2,5,Thursday,Nuit,480,45,435,57,378,0.8681,0.8857,0.9333,0.7176,33.94,668,591,551,40
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2023-02-02,2023,2,5,Thursday,Matin,480,31,449,65,384,0.856,0.8811,0.9453,0.713,8.38,2750,2423,2290,133
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2023-02-02,2023,2,5,Thursday,Après-midi,480,47,433,77,356,0.8219,0.9129,0.9369,0.703,11.17,1912,1745,1634,111
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2023-02-02,2023,2,5,Thursday,Nuit,480,36,444,69,375,0.8453,0.8518,0.9555,0.688,36.05,624,531,507,24
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2023-02-02,2023,2,5,Thursday,Matin,480,41,439,68,371,0.8451,0.8827,0.9261,0.6908,31.9,697,615,569,46
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2023-02-02,2023,2,5,Thursday,Après-midi,480,36,444,61,383,0.8632,0.8703,0.9062,0.6808,37.34,615,535,484,51
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2023-02-02,2023,2,5,Thursday,Matin,480,29,451,54,397,0.8796,0.894,0.9254,0.7278,33.6,709,633,585,48
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2023-02-02,2023,2,5,Thursday,Après-midi,480,31,449,67,382,0.8514,0.9001,0.9366,0.7178,29.52,776,698,653,45
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2023-02-02,2023,2,5,Thursday,Nuit,480,37,443,61,382,0.8625,0.8734,0.9329,0.7028,23.74,965,842,785,57
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2023-02-03,2023,2,5,Friday,Matin,480,42,438,44,394,0.8986,0.8902,0.9283,0.7427,20.24,1168,1039,964,75
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2023-02-03,2023,2,5,Friday,Après-midi,480,41,439,57,382,0.8707,0.8929,0.9423,0.7327,18.02,1271,1134,1068,66
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2023-02-03,2023,2,5,Friday,Nuit,480,27,453,61,392,0.8662,0.8888,0.9322,0.7177,15.13,1554,1381,1287,94
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2023-02-03,2023,2,5,Friday,Matin,480,27,453,56,397,0.8765,0.8719,0.9331,0.7131,27.83,856,746,696,50
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2023-02-03,2023,2,5,Friday,Après-midi,480,42,438,56,382,0.8715,0.8832,0.9134,0.7031,14.85,1543,1362,1244,118
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2023-02-03,2023,2,5,Friday,Matin,480,36,444,56,388,0.8735,0.8739,0.9051,0.6909,34.81,668,583,527,56
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2023-02-03,2023,2,5,Friday,Après-midi,480,47,433,69,364,0.8398,0.8767,0.9248,0.6809,27.41,796,697,644,53
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2023-02-03,2023,2,5,Friday,Nuit,480,26,454,63,391,0.8615,0.8461,0.9136,0.6659,15.18,1545,1307,1194,113
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2023-02-03,2023,2,5,Friday,Matin,480,29,451,58,393,0.8703,0.9017,0.9275,0.7279,14.64,1610,1451,1345,106
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2023-02-03,2023,2,5,Friday,Après-midi,480,24,456,73,383,0.8389,0.8967,0.9544,0.7179,27.76,827,741,707,34
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2023-02-03,2023,2,5,Friday,Nuit,480,47,433,55,378,0.8724,0.8657,0.9307,0.7029,28.47,796,689,641,48
