defect_id,plant_id,line_id,product_family,date,shift,defect_type,quantity_defect,quantity_rework,quantity_scrap,year,month
254,USN_NORD,LN-02,Faisceaux câbles,2023-01-13,Matin,Mauvais assemblage,20,6,14,2023,1
255,USN_NORD,LN-02,Faisceaux câbles,2023-01-13,Matin,Inclusion / Corps étranger,25,4,21,2023,1
256,USN_NORD,LN-02,Faisceaux câbles,2023-01-13,Matin,Mauvais assemblage,16,3,13,2023,1
257,USN_NORD,LN-02,Faisceaux câbles,2023-01-13,Après-midi,Mauvais assemblage,43,13,30,2023,1
258,USN_NORD,LN-02,Faisceaux câbles,2023-01-13,Après-midi,Dimension hors tolérance,28,1,27,2023,1
259,USN_NORD,LN-02,Faisceaux câbles,2023-01-13,Nuit,Fissure,60,11,49,2023,1
260,USN_NORD,LN-03,Connecteurs,2023-01-13,Matin,Fissure,19,5,14,2023,1
261,USN_NORD,LN-03,Connecteurs,2023-01-13,Matin,Mauvais marquage,14,3,11,2023,1
262,USN_NORD,LN-03,Connecteurs,2023-01-13,Matin,Inclusion / Corps étranger,23,4,19,2023,1
263,USN_NORD,LN-03,Connecteurs,2023-01-13,Matin,Défaut électrique,28,0,28,2023,1
264,USN_NORD,LN-03,Connecteurs,2023-01-13,Après-midi,Fissure,24,3,21,2023,1
265,USN_NORD,LN-03,Connecteurs,2023-01-13,Après-midi,Fissure,23,1,22,2023,1
266,USN_NORD,LN-03,Connecteurs,2023-01-13,Après-midi,Dimension hors tolérance,30,0,30,2023,1
267,USN_NORD,LN-03,Connecteurs,2023-01-13,Nuit,Dimension hors tolérance,115,5,110,2023,1
268,USN_NORD,LN-03,Connecteurs,2023-01-13,Nuit,Manque composant,86,38,48,2023,1
269,USN_NORD,LN-04,Modules électroniques,2023-01-13,Matin,Soudure défectueuse,27,6,21,2023,1
270,USN_NORD,LN-04,Modules électroniques,2023-01-13,Après-midi,Mauvais assemblage,25,5,20,2023,1
271,USN_NORD,LN-04,Modules électroniques,2023-01-13,Après-midi,Défaut aspect,23,5,18,2023,1
272,USN_NORD,LN-04,Modules électroniques,2023-01-13,Après-midi,Mauvais assemblage,29,0,29,2023,1
273,USN_NORD,LN-04,Modules électroniques,2023-01-13,Après-midi,Soudure défectueuse,31,5,26,2023,1
274,USN_NORD,LN-01,Boîtiers plastique,2023-01-16,Matin,Mauvais assemblage,32,8,24,2023,1
275,USN_NORD,LN-01,Boîtiers plastique,2023-01-16,Après-midi,Mauvais assemblage,14,5,9,2023,1
276,USN_NORD,LN-01,Boîtiers plastique,2023-01-16,Après-midi,Défaut électrique,6,0,6,2023,1
277,USN_NORD,LN-01,Boîtiers plastique,2023-01-16,Nuit,Défaut aspect,25,4,21,2023,1
278,USN_NORD,LN-02,Faisceaux câbles,2023-01-16,Matin,Manque composant,50,10,40,2023,1
279,USN_NORD,LN-02,Faisceaux câbles,2023-01-16,Après-midi,Fissure,32,11,21,2023,1
280,USN_NORD,LN-02,Faisceaux câbles,2023-01-16,Après-midi,Mauvais marquage,24,9,15,2023,1
281,USN_NORD,LN-03,Connecteurs,2023-01-16,Matin,Mauvais assemblage,38,12,26,2023,1
282,USN_NORD,LN-03,Connecteurs,2023-01-16,Matin,Mauvais marquage,33,5,28,2023,1
283,USN_NORD,LN-03,Connecteurs,2023-01-16,Matin,Manque composant,30,3,27,2023,1
284,USN_NORD,LN-03,Connecteurs,2023-01-16,Après-midi,Soudure défectueuse,18,6,12,2023,1
285,USN_NORD,LN-03,Connecteurs,2023-01-16,Après-midi,Manque composant,29,10,19,2023,1
286,USN_NORD,LN-04,Modules électroniques,2023-01-16,Matin,Dimension hors tolérance,71,13,58,2023,1
287,USN_NORD,LN-04,Modules électroniques,2023-01-16,Matin,Dimension hors tolérance,68,12,56,2023,1
288,USN_NORD,LN-04,Modules électroniques,2023-01-16,Après-midi,Manque composant,49,18,31,2023,1
289,USN_NORD,LN-04,Modules électroniques,2023-01-16,Après-midi,Manque composant,52,8,44,2023,1
290,USN_NORD,LN-04,Modules électroniques,2023-01-16,Nuit,Manque composant,120,24,96,2023,1
291,USN_NORD,LN-01,Boîtiers plastique,2023-01-17,Matin,Fissure,35,6,29,2023,1
292,USN_NORD,LN-01,Boîtiers plastique,2023-01-17,Matin,Soudure défectueuse,40,9,31,2023,1
293,USN_NORD,LN-01,Boîtiers plastique,2023-01-17,Après-midi,Défaut aspect,9,1,8,2023,1
294,USN_NORD,LN-01,Boîtiers plastique,2023-01-17,Après-midi,Inclusion / Corps étranger,7,1,6,2023,1
295,USN_NORD,LN-01,Boîtiers plastique,2023-01-17,Après-midi,Dimension hors tolérance,14,2,12,2023,1
296,USN_NORD,LN-01,Boîtiers plastique,2023-01-17,Après-midi,Mauvais marquage,8,2,6,2023,1
297,USN_NORD,LN-01,Boîtiers plastique,2023-01-17,Nuit,Défaut électrique,66,8,58,2023,1
298,USN_NORD,LN-02,Faisceaux câbles,2023-01-17,Matin,Soudure défectueuse,218,64,154,2023,1
299,USN_NORD,LN-02,Faisceaux câbles,2023-01-17,Après-midi,Manque composant,21,4,17,2023,1
300,USN_NORD,LN-02,Faisceaux câbles,2023-01-17,Après-midi,Mauvais assemblage,16,1,15,2023,1
301,USN_NORD,LN-02,Faisceaux câbles,2023-01-17,Après-midi,Défaut aspect,17,4,13,2023,1
302,USN_NORD,LN-02,Faisceaux câbles,2023-01-17,Nuit,Inclusion / Corps étranger,67,6,61,2023,1
303,USN_NORD,LN-03,Connecteurs,2023-01-17,Matin,Dimension hors tolérance,40,4,36,2023,1
304,USN_NORD,LN-03,Connecteurs,2023-01-17,Matin,Défaut électrique,64,8,56,2023,1
305,USN_NORD,LN-03,Connecteurs,2023-01-17,Matin,Inclusion / Corps étranger,59,7,52,2023,1
306,USN_NORD,LN-03,Connecteurs,2023-01-17,Matin,Mauvais marquage,63,14,49,2023,1
307,USN_NORD,LN-03,Connecteurs,2023-01-17,Après-midi,Dimension hors tolérance,11,2,9,2023,1
308,USN_NORD,LN-03,Connecteurs,2023-01-17,Après-midi,Mauvais assemblage,12,2,10,2023,1
309,USN_NORD,LN-03,Connecteurs,2023-01-17,Après-midi,Dimension hors tolérance,12,1,11,2023,1
310,USN_NORD,LN-03,Connecteurs,2023-01-17,Après-midi,Manque composant,17,6,11,2023,1
311,USN_NORD,LN-03,Connecteurs,2023-01-17,Nuit,Dimension hors tolérance,21,7,14,2023,1
312,USN_NORD,LN-03,Connecteurs,2023-01-17,Nuit,Manque composant,13,5,8,2023,1
313,USN_NORD,LN-03,Connecteurs,2023-01-17,Nuit,Mauvais assemblage,16,3,13,2023,1
314,USN_NORD,LN-04,Modules électroniques,2023-01-17,Matin,Manque composant,25,1,24,2023,1
315,USN_NORD,LN-04,Modules électroniques,2023-01-17,Matin,Soudure défectueuse,26,2,24,2023,1
316,USN_NORD,LN-04,Modules électroniques,2023-01-17,Matin,Dimension hors tolérance,32,6,26,2023,1
317,USN_NORD,LN-04,Modules électroniques,2023-01-17,Matin,Dimension hors tolérance,34,1,33,2023,1
318,USN_NORD,LN-04,Modules électroniques,2023-01-17,Après-midi,Mauvais assemblage,37,7,30,2023,1
319,USN_NORD,LN-04,Modules électroniques,2023-01-17,Après-midi,Défaut électrique,39,2,37,2023,1
320,USN_NORD,LN-04,Modules électroniques,2023-01-17,Nuit,Défaut aspect,15,3,12,2023,1
321,USN_NORD,LN-04,Modules électroniques,2023-01-17,Nuit,Mauvais marquage,15,2,13,2023,1
322,USN_NORD,LN-04,Modules électroniques,2023-01-17,Nuit,Manque composant,17,6,11,2023,1
323,USN_NORD,LN-01,Boîtiers plastique,2023-01-18,Matin,Défaut aspect,34,0,34,2023,1
324,USN_NORD,LN-01,Boîtiers plastique,2023-01-18,Matin,Défaut aspect,34,14,20,2023,1
325,USN_NORD,LN-01,Boîtiers plastique,2023-01-18,Après-midi,Mauvais marquage,87,6,81,2023,1
326,USN_NORD,LN-01,Boîtiers plastique,2023-01-18,Après-midi,Défaut aspect,78,3,75,2023,1
327,USN_NORD,LN-01,Boîtiers plastique,2023-01-18,Nuit,Défaut aspect,11,2,9,2023,1
328,USN_NORD,LN-01,Boîtiers plastique,2023-01-18,Nuit,Soudure défectueuse,19,6,13,2023,1
329,USN_NORD,LN-01,Boîtiers plastique,2023-01-18,Nuit,Inclusion / Corps étranger,17,3,14,2023,1
330,USN_NORD,LN-01,Boîtiers plastique,2023-01-18,Nuit,Mauvais assemblage,19,3,16,2023,1
331,USN_NORD,LN-02,Faisceaux câbles,2023-01-18,Matin,Fissure,37,14,23,2023,1
332,USN_NORD,LN-02,Faisceaux câbles,2023-01-18,Matin,Fissure,32,7,25,2023,1
333,USN_NORD,LN-02,Faisceaux câbles,2023-01-18,Matin,Dimension hors tolérance,54,20,34,2023,1
334,USN_NORD,LN-02,Faisceaux câbles,2023-01-18,Après-midi,Défaut aspect,12,1,11,2023,1
335,USN_NORD,LN-02,Faisceaux câbles,2023-01-18,Après-midi,Fissure,21,6,15,2023,1
336,USN_NORD,LN-02,Faisceaux câbles,2023-01-18,Après-midi,Manque composant,11,2,9,2023,1
337,USN_NORD,LN-02,Faisceaux câbles,2023-01-18,Nuit,Mauvais marquage,9,2,7,2023,1
338,USN_NORD,LN-02,Faisceaux câbles,2023-01-18,Nuit,Fissure,16,6,10,2023,1
339,USN_NORD,LN-02,Faisceaux câbles,2023-01-18,Nuit,Manque composant,8,2,6,2023,1
340,USN_NORD,LN-02,Faisceaux câbles,2023-01-18,Nuit,Dimension hors tolérance,10,2,8,2023,1
341,USN_NORD,LN-03,Connecteurs,2023-01-18,Matin,Dimension hors tolérance,10,2,8,2023,1
342,USN_NORD,LN-03,Connecteurs,2023-01-18,Matin,Fissure,11,3,8,2023,1
343,USN_NORD,LN-03,Connecteurs,2023-01-18,Matin,Dimension hors tolérance,7,0,7,2023,1
344,USN_NORD,LN-03,Connecteurs,2023-01-18,Matin,Manque composant,11,0,11,2023,1
345,USN_NORD,LN-03,Connecteurs,2023-01-18,Après-midi,Dimension hors tolérance,13,4,9,2023,1
346,USN_NORD,LN-03,Connecteurs,2023-01-18,Après-midi,Mauvais assemblage,19,3,16,2023,1
347,USN_NORD,LN-03,Connecteurs,2023-01-18,Après-midi,Manque composant,10,2,8,2023,1
348,USN_NORD,LN-03,Connecteurs,2023-01-18,Après-midi,Soudure défectueuse,6,2,4,2023,1
349,USN_NORD,LN-03,Connecteurs,2023-01-18,Nuit,Défaut aspect,21,6,15,2023,1
350,USN_NORD,LN-03,Connecteurs,2023-01-18,Nuit,Mauvais marquage,14,2,12,2023,1
351,USN_NORD,LN-04,Modules électroniques,2023-01-18,Matin,Fissure,37,13,24,2023,1
352,USN_NORD,LN-04,Modules électroniques,2023-01-18,Après-midi,Soudure défectueuse,15,6,9,2023,1
353,USN_NORD,LN-04,Modules électroniques,2023-01-18,Après-midi,Soudure défectueuse,20,4,16,2023,1
354,USN_NORD,LN-04,Modules électroniques,2023-01-18,Après-midi,Soudure défectueuse,15,2,13,2023,1
355,USN_NORD,LN-04,Modules électroniques,2023-01-18,Nuit,Manque composant,30,5,25,2023,1
356,USN_NORD,LN-04,Modules électroniques,2023-01-18,Nuit,Mauvais assemblage,21,8,13,2023,1
357,USN_NORD,LN-01,Boîtiers plastique,2023-01-19,Matin,Dimension hors tolérance,16,4,12,2023,1
358,USN_NORD,LN-01,Boîtiers plastique,2023-01-19,Matin,Défaut aspect,23,7,16,2023,1
359,USN_NORD,LN-01,Boîtiers plastique,2023-01-19,Matin,Défaut électrique,31,13,18,2023,1
360,USN_NORD,LN-01,Boîtiers plastique,2023-01-19,Matin,Mauvais marquage,16,5,11,2023,1
361,USN_NORD,LN-01,Boîtiers plastique,2023-01-19,Après-midi,Mauvais assemblage,21,4,17,2023,1
362,USN_NORD,LN-01,Boîtiers plastique,2023-01-19,Après-midi,Manque composant,13,5,8,2023,1
363,USN_NORD,LN-01,Boîtiers plastique,2023-01-19,Après-midi,Mauvais marquage,23,4,19,2023,1
364,USN_NORD,LN-01,Boîtiers plastique,2023-01-19,Après-midi,Fissure,19,6,13,2023,1
365,USN_NORD,LN-02,Faisceaux câbles,2023-01-19,Matin,Défaut aspect,68,21,47,2023,1
366,USN_NORD,LN-02,Faisceaux câbles,2023-01-19,Après-midi,Manque composant,9,2,7,2023,1
367,USN_NORD,LN-02,Faisceaux câbles,2023-01-19,Après-midi,Fissure,14,0,14,2023,1
368,USN_NORD,LN-02,Faisceaux câbles,2023-01-19,Après-midi,Fissure,18,6,12,2023,1
369,USN_NORD,LN-02,Faisceaux câbles,2023-01-19,Nuit,Mauvais marquage,31,7,24,2023,1
370,USN_NORD,LN-02,Faisceaux câbles,2023-01-19,Nuit,Mauvais assemblage,39,17,22,2023,1
371,USN_NORD,LN-03,Connecteurs,2023-01-19,Matin,Fissure,75,15,60,2023,1
372,USN_NORD,LN-03,Connecteurs,2023-01-19,Après-midi,Défaut électrique,30,4,26,2023,1
373,USN_NORD,LN-03,Connecteurs,2023-01-19,Après-midi,Inclusion / Corps étranger,39,7,32,2023,1
374,USN_NORD,LN-03,Connecteurs,2023-01-19,Après-midi,Inclusion / Corps étranger,27,2,25,2023,1
375,USN_NORD,LN-03,Connecteurs,2023-01-19,Après-midi,Fissure,37,10,27,2023,1
376,USN_NORD,LN-03,Connecteurs,2023-01-19,Nuit,Mauvais marquage,17,6,11,2023,1
377,USN_NORD,LN-03,Connecteurs,2023-01-19,Nuit,Soudure défectueuse,22,8,14,2023,1
378,USN_NORD,LN-03,Connecteurs,2023-01-19,Nuit,Fissure,12,0,12,2023,1
379,USN_NORD,LN-04,Modules électroniques,2023-01-19,Matin,Fissure,135,36,99,2023,1
380,USN_NORD,LN-04,Modules électroniques,2023-01-19,Après-midi,Défaut électrique,33,0,33,2023,1
381,USN_NORD,LN-04,Modules électroniques,2023-01-19,Après-midi,Soudure défectueuse,17,1,16,2023,1
382,USN_NORD,LN-04,Modules électroniques,2023-01-19,Nuit,Mauvais assemblage,38,14,24,2023,1
383,USN_NORD,LN-04,Modules électroniques,2023-01-19,Nuit,Dimension hors tolérance,29,4,25,2023,1
384,USN_NORD,LN-01,Boîtiers plastique,2023-01-20,Matin,Manque composant,15,6,9,2023,1
385,USN_NORD,LN-01,Boîtiers plastique,2023-01-20,Matin,Dimension hors tolérance,18,5,13,2023,1
386,USN_NORD,LN-01,Boîtiers plastique,2023-01-20,Matin,Mauvais assemblage,13,3,10,2023,1
387,USN_NORD,LN-01,Boîtiers plastique,2023-01-20,Matin,Mauvais marquage,10,4,6,2023,1
388,USN_NORD,LN-01,Boîtiers plastique,2023-01-20,Après-midi,Fissure,29,4,25,2023,1
389,USN_NORD,LN-01,Boîtiers plastique,2023-01-20,Après-midi,Inclusion / Corps étranger,20,4,16,2023,1
390,USN_NORD,LN-02,Faisceaux câbles,2023-01-20,Matin,Mauvais marquage,55,1,54,2023,1
391,USN_NORD,LN-02,Faisceaux câbles,2023-01-20,Après-midi,Défaut aspect,41,2,39,2023,1
392,USN_NORD,LN-02,Faisceaux câbles,2023-01-20,Nuit,Manque composant,72,3,69,2023,1
393,USN_NORD,LN-02,Faisceaux câbles,2023-01-20,Nuit,Défaut électrique,87,8,79,2023,1
394,USN_NORD,LN-03,Connecteurs,2023-01-20,Matin,Défaut électrique,103,1,102,2023,1
395,USN_NORD,LN-03,Connecteurs,2023-01-20,Après-midi,Mauvais assemblage,13,2,11,2023,1
396,USN_NORD,LN-03,Connecteurs,2023-01-20,Après-midi,Défaut aspect,18,3,15,2023,1
397,USN_NORD,LN-03,Connecteurs,2023-01-20,Après-midi,Inclusion / Corps étranger,9,0,9,2023,1
398,USN_NORD,LN-03,Connecteurs,2023-01-20,Après-midi,Mauvais assemblage,8,2,6,2023,1
399,USN_NORD,LN-03,Connecteurs,2023-01-20,Nuit,Mauvais marquage,51,13,38,2023,1
400,USN_NORD,LN-03,Connecteurs,2023-01-20,Nuit,Soudure défectueuse,48,19,29,2023,1
401,USN_NORD,LN-04,Modules électroniques,2023-01-20,Matin,Fissure,53,3,50,2023,1
402,USN_NORD,LN-04,Modules électroniques,2023-01-20,Après-midi,Soudure défectueuse,135,53,82,2023,1
403,USN_NORD,LN-04,Modules électroniques,2023-01-20,Nuit,Fissure,13,1,12,2023,1
404,USN_NORD,LN-04,Modules électroniques,2023-01-20,Nuit,Inclusion / Corps étranger,20,6,14,2023,1
405,USN_NORD,LN-04,Modules électroniques,2023-01-20,Nuit,Dimension hors tolérance,11,2,9,2023,1
406,USN_NORD,LN-01,Boîtiers plastique,2023-01-23,Matin,Défaut aspect,11,3,8,2023,1
407,USN_NORD,LN-01,Boîtiers plastique,2023-01-23,Matin,Défaut aspect,10,0,10,2023,1
408,USN_NORD,LN-01,Boîtiers plastique,2023-01-23,Matin,Défaut aspect,15,5,10,2023,1
409,USN_NORD,LN-01,Boîtiers plastique,2023-01-23,Matin,Mauvais marquage,11,1,10,2023,1
410,USN_NORD,LN-01,Boîtiers plastique,2023-01-23,Après-midi,Soudure défectueuse,20,8,12,2023,1
411,USN_NORD,LN-01,Boîtiers plastique,2023-01-23,Après-midi,Inclusion / Corps étranger,11,2,9,2023,1
412,USN_NORD,LN-01,Boîtiers plastique,2023-01-23,Après-midi,Défaut aspect,17,2,15,2023,1
413,USN_NORD,LN-02,Faisceaux câbles,2023-01-23,Matin,Soudure défectueuse,15,3,12,2023,1
414,USN_NORD,LN-02,Faisceaux câbles,2023-01-23,Matin,Défaut électrique,13,3,10,2023,1
415,USN_NORD,LN-02,Faisceaux câbles,2023-01-23,Matin,Mauvais marquage,23,8,15,2023,1
416,USN_NORD,LN-02,Faisceaux câbles,2023-01-23,Après-midi,Fissure,17,2,15,2023,1
417,USN_NORD,LN-02,Faisceaux câbles,2023-01-23,Après-midi,Fissure,14,4,10,2023,1
418,USN_NORD,LN-02,Faisceaux câbles,2023-01-23,Après-midi,Défaut électrique,21,2,19,2023,1
419,USN_NORD,LN-02,Faisceaux câbles,2023-01-23,Nuit,Soudure défectueuse,110,35,75,2023,1
420,USN_NORD,LN-03,Connecteurs,2023-01-23,Matin,Fissure,19,7,12,2023,1
421,USN_NORD,LN-03,Connecteurs,2023-01-23,Matin,Défaut électrique,12,2,10,2023,1
422,USN_NORD,LN-03,Connecteurs,2023-01-23,Matin,Fissure,19,3,16,2023,1
423,USN_NORD,LN-03,Connecteurs,2023-01-23,Après-midi,Défaut électrique,42,10,32,2023,1
424,USN_NORD,LN-03,Connecteurs,2023-01-23,Après-midi,Soudure défectueuse,44,11,33,2023,1
425,USN_NORD,LN-03,Connecteurs,2023-01-23,Après-midi,Mauvais assemblage,36,10,26,2023,1
426,USN_NORD,LN-04,Modules électroniques,2023-01-23,Matin,Dimension hors tolérance,10,4,6,2023,1
427,USN_NORD,LN-04,Modules électroniques,2023-01-23,Matin,Inclusion / Corps étranger,15,4,11,2023,1
428,USN_NORD,LN-04,Modules électroniques,2023-01-23,Matin,Inclusion / Corps étranger,15,3,12,2023,1
429,USN_NORD,LN-04,Modules électroniques,2023-01-23,Matin,Fissure,7,0,7,2023,1
430,USN_NORD,LN-04,Modules électroniques,2023-01-23,Après-midi,Défaut électrique,9,1,8,2023,1
431,USN_NORD,LN-04,Modules électroniques,2023-01-23,Après-midi,Inclusion / Corps étranger,10,0,10,2023,1
432,USN_NORD,LN-04,Modules électroniques,2023-01-23,Après-midi,Défaut électrique,9,2,7,2023,1
433,USN_NORD,LN-04,Modules électroniques,2023-01-23,Après-midi,Dimension hors tolérance,12,2,10,2023,1
434,USN_NORD,LN-04,Modules électroniques,2023-01-23,Nuit,Mauvais marquage,65,13,52,2023,1
435,USN_NORD,LN-04,Modules électroniques,2023-01-23,Nuit,Inclusion / Corps étranger,58,0,58,2023,1
436,USN_NORD,LN-01,Boîtiers plastique,2023-01-24,Matin,Défaut aspect,80,31,49,2023,1
437,USN_NORD,LN-01,Boîtiers plastique,2023-01-24,Matin,Soudure défectueuse,78,2,76,2023,1
438,USN_NORD,LN-01,Boîtiers plastique,2023-01-24,Après-midi,Dimension hors tolérance,19,0,19,2023,1
439,USN_NORD,LN-01,Boîtiers plastique,2023-01-24,Après-midi,Inclusion / Corps étranger,15,3,12,2023,1
440,USN_NORD,LN-01,Boîtiers plastique,2023-01-24,Après-midi,Dimension hors tolérance,22,4,18,2023,1
441,USN_NORD,LN-01,Boîtiers plastique,2023-01-24,Nuit,Défaut aspect,28,8,20,2023,1
442,USN_NORD,LN-01,Boîtiers plastique,2023-01-24,Nuit,Fissure,24,7,17,2023,1
443,USN_NORD,LN-01,Boîtiers plastique,2023-01-24,Nuit,Inclusion / Corps étranger,22,1,21,2023,1
444,USN_NORD,LN-02,Faisceaux câbles,2023-01-24,Matin,Dimension hors tolérance,32,7,25,2023,1
445,USN_NORD,LN-02,Faisceaux câbles,2023-01-24,Matin,Fissure,28,2,26,2023,1
446,USN_NORD,LN-02,Faisceaux câbles,2023-01-24,Matin,Défaut électrique,40,4,36,2023,1
447,USN_NORD,LN-02,Faisceaux câbles,2023-01-24,Matin,Défaut électrique,23,2,21,2023,1
448,USN_NORD,LN-02,Faisceaux câbles,2023-01-24,Après-midi,Inclusion / Corps étranger,35,1,34,2023,1
449,USN_NORD,LN-02,Faisceaux câbles,2023-01-24,Après-midi,Défaut électrique,33,4,29,2023,1
450,USN_NORD,LN-03,Connecteurs,2023-01-24,Matin,Fissure,62,4,58,2023,1
451,USN_NORD,LN-03,Connecteurs,2023-01-24,Matin,Inclusion / Corps étranger,59,12,47,2023,1
452,USN_NORD,LN-03,Connecteurs,2023-01-24,Matin,Dimension hors tolérance,59,0,59,2023,1
453,USN_NORD,LN-03,Connecteurs,2023-01-24,Matin,Fissure,53,11,42,2023,1
454,USN_NORD,LN-03,Connecteurs,2023-01-24,Après-midi,Mauvais marquage,13,2,11,2023,1
455,USN_NORD,LN-03,Connecteurs,2023-01-24,Après-midi,Inclusion / Corps étranger,14,1,13,2023,1
456,USN_NORD,LN-03,Connecteurs,2023-01-24,Après-midi,Inclusion / Corps étranger,11,2,9,2023,1
457,USN_NORD,LN-03,Connecteurs,2023-01-24,Après-midi,Inclusion / Corps étranger,14,5,9,2023,1
458,USN_NORD,LN-04,Modules électroniques,2023-01-24,Matin,Mauvais marquage,106,23,83,2023,1
459,USN_NORD,LN-04,Modules électroniques,2023-01-24,Après-midi,Défaut aspect,12,2,10,2023,1
460,USN_NORD,LN-04,Modules électroniques,2023-01-24,Après-midi,Défaut aspect,14,5,9,2023,1
461,USN_NORD,LN-04,Modules électroniques,2023-01-24,Après-midi,Soudure défectueuse,12,5,7,2023,1
462,USN_NORD,LN-04,Modules électroniques,2023-01-24,Après-midi,Inclusion / Corps étranger,12,3,9,2023,1
463,USN_NORD,LN-01,Boîtiers plastique,2023-01-25,Matin,Manque composant,10,1,9,2023,1
464,USN_NORD,LN-01,Boîtiers plastique,2023-01-25,Matin,Défaut électrique,5,1,4,2023,1
465,USN_NORD,LN-01,Boîtiers plastique,2023-01-25,Matin,Manque composant,13,0,13,2023,1
466,USN_NORD,LN-01,Boîtiers plastique,2023-01-25,Matin,Mauvais assemblage,9,3,6,2023,1
467,USN_NORD,LN-01,Boîtiers plastique,2023-01-25,Après-midi,Fissure,14,2,12,2023,1
468,USN_NORD,LN-01,Boîtiers plastique,2023-01-25,Après-midi,Défaut électrique,18,3,15,2023,1
469,USN_NORD,LN-01,Boîtiers plastique,2023-01-25,Après-midi,Manque composant,12,4,8,2023,1
470,USN_NORD,LN-01,Boîtiers plastique,2023-01-25,Nuit,Mauvais assemblage,12,2,10,2023,1
471,USN_NORD,LN-01,Boîtiers plastique,2023-01-25,Nuit,Manque composant,13,0,13,2023,1
472,USN_NORD,LN-01,Boîtiers plastique,2023-01-25,Nuit,Défaut électrique,9,3,6,2023,1
473,USN_NORD,LN-01,Boîtiers plastique,2023-01-25,Nuit,Fissure,15,4,11,2023,1
474,USN_NORD,LN-02,Faisceaux câbles,2023-01-25,Matin,Mauvais marquage,41,2,39,2023,1
475,USN_NORD,LN-02,Faisceaux câbles,2023-01-25,Après-midi,Défaut aspect,27,11,16,2023,1
476,USN_NORD,LN-02,Faisceaux câbles,2023-01-25,Après-midi,Fissure,26,0,26,2023,1
477,USN_NORD,LN-02,Faisceaux câbles,2023-01-25,Nuit,Mauvais marquage,56,7,49,2023,1
478,USN_NORD,LN-03,Connecteurs,2023-01-25,Matin,Défaut électrique,14,2,12,2023,1
479,USN_NORD,LN-03,Connecteurs,2023-01-25,Matin,Inclusion / Corps étranger,15,0,15,2023,1
480,USN_NORD,LN-03,Connecteurs,2023-01-25,Matin,Fissure,18,5,13,2023,1
481,USN_NORD,LN-03,Connecteurs,2023-01-25,Après-midi,Fissure,41,10,31,2023,1
482,USN_NORD,LN-03,Connecteurs,2023-01-25,Après-midi,Fissure,31,6,25,2023,1
483,USN_NORD,LN-03,Connecteurs,2023-01-25,Après-midi,Défaut électrique,28,11,17,2023,1
484,USN_NORD,LN-03,Connecteurs,2023-01-25,Après-midi,Manque composant,21,8,13,2023,1
485,USN_NORD,LN-04,Modules électroniques,2023-01-25,Matin,Mauvais assemblage,17,6,11,2023,1
486,USN_NORD,LN-04,Modules électroniques,2023-01-25,Matin,Manque composant,15,6,9,2023,1
487,USN_NORD,LN-04,Modules électroniques,2023-01-25,Matin,Mauvais marquage,12,1,11,2023,1
488,USN_NORD,LN-04,Modules électroniques,2023-01-25,Après-midi,Défaut aspect,13,1,12,2023,1
489,USN_NORD,LN-04,Modules électroniques,2023-01-25,Après-midi,Inclusion / Corps étranger,14,2,12,2023,1
490,USN_NORD,LN-04,Modules électroniques,2023-01-25,Après-midi,Manque composant,19,7,12,2023,1
491,USN_NORD,LN-04,Modules électroniques,2023-01-25,Après-midi,Dimension hors tolérance,9,2,7,2023,1
492,USN_NORD,LN-04,Modules électroniques,2023-01-25,Nuit,Fissure,44,1,43,2023,1
493,USN_NORD,LN-04,Modules électroniques,2023-01-25,Nuit,Défaut aspect,46,0,46,2023,1
494,USN_NORD,LN-01,Boîtiers plastique,2023-01-26,Matin,Inclusion / Corps étranger,81,25,56,2023,1
495,USN_NORD,LN-01,Boîtiers plastique,2023-01-26,Après-midi,Inclusion / Corps étranger,41,11,30,2023,1
496,USN_NORD,LN-01,Boîtiers plastique,2023-01-26,Après-midi,Mauvais marquage,30,13,17,2023,1
497,USN_NORD,LN-01,Boîtiers plastique,2023-01-26,Après-midi,Soudure défectueuse,35,12,23,2023,1
498,USN_NORD,LN-01,Boîtiers plastique,2023-01-26,Après-midi,Mauvais assemblage,36,5,31,2023,1
499,USN_NORD,LN-02,Faisceaux câbles,2023-01-26,Matin,Dimension hors tolérance,28,3,25,2023,1
500,USN_NORD,LN-02,Faisceaux câbles,2023-01-26,Après-midi,Défaut aspect,87,15,72,2023,1
